0,60.9287768*(100*OURS)|18.9350366*(100*THEIRS)|15.2216923*(100*NON)|3.08154505*(100*OURSTHEIRS)|0.889282292*(100*BASE)|0.35612549*(100*EMPTY)|0.32893318*(100*OURSBASE)|0.237792059*(100*BASETHEIRS)|0.0208161819*(100*OURSBASETHEIRS)
1,36.0200932*(100*OURS))|25.2314663*(100*NON))|22.8511393*(100*THEIRS))|12.4597807*(100*OURSTHEIRS))|2.02902357*(100*BASE))|0.525313547*(100*OURSBASE))|0.456366144*(100*BASETHEIRS))|0.311904918*(100*EMPTY))|0.114912338*(100*OURSBASETHEIRS))
2-3,24.5991808*(100*OURS))|12.6623757*(100*THEIRS))|11.1995319*(100*NON))|12.1123464*(49.3880838*NON_50.6119162*OURS))|9.54944412*(49.9285131*NON_50.0714869*THEIRS))|8.32065535*(50.3398969*OURS_49.6601031*THEIRS))|3.92627267*(49.9751615*NON_50.0248385*OURSTHEIRS))|2.44587478*(100*OURSTHEIRS))|2.64482153*(50.9955752*OURS_49.0044248*OURSTHEIRS))|2.49853716*(48.2825917*OURSTHEIRS_51.7174083*THEIRS))|1.01228789*(45.8574181*BASE_54.1425819*OURS))|0.778232885*(48.6215539*BASE_51.3784461*NON))|0.971328262*(45.3815261*BASE_54.6184739*THEIRS))|0.40374488*(55.5555556*OURS_44.4444444*OURSBASE))|0.292568754*(45.3333333*BASETHEIRS_54.6666667*THEIRS))|0.234055003*(50*BASE_50*OURSTHEIRS))|0.222352253*(100*BASE))|0.198946752*(53.4313726*NON_46.5686274*OURSBASE))|0.198946752*(41.6666667*EMPTY_58.3333333*NON))|0.140433002*(45.8333333*BASETHEIRS_54.1666667*NON))|0.111176126*(47.368421*OURSBASE_52.631579*THEIRS))|0.140433002*(45.1388889*BASETHEIRS_54.8611111*OURS))|0.076067876*(50*BASETHEIRS_50*OURSTHEIRS))|0.081919251*(50*OURSBASE_50*OURSTHEIRS))|0.0643651258*(46.969697*EMPTY_53.030303*THEIRS))|0.0468110006*(50*BASE_50*BASETHEIRS))|0.0643651258*(50*EMPTY_50*OURS))|0.0409596255*(52.3809524*BASE_47.6190476*OURSBASE))|0.0526623757*(100*EMPTY))|0.0351082504*(100*OURSBASE))|0.0526623757*(53.7037037*EMPTY_46.2962963*OURSTHEIRS))|0.0292568754*(56.6666667*NON_43.3333333*OURSBASETHEIRS))|0.0234055003*(45.8333333*OURSBASETHEIRS_54.1666667*OURSTHEIRS))|0.0175541252*(50*OURSBASETHEIRS_50*THEIRS))|0.0117027501*(100*BASETHEIRS))|0.0175541252*(44.4444444*BASE_55.5555556*EMPTY))|0.00585137507*(50*BASE_50*OURSBASETHEIRS))|0.00585137507*(50*OURSBASE_50*OURSBASETHEIRS))|0.00585137507*(50*OURS_50*OURSBASETHEIRS))|1.60327677*(33.3333333*NON_33.3333333*OURS_33.3333333*THEIRS))|0.637799883*(33.3333333*NON_33.3333333*OURS_33.3333333*OURSTHEIRS))|0.590988882*(33.3333333*NON_33.3333333*OURSTHEIRS_33.3333333*THEIRS))|0.509069631*(33.3333333*OURS_33.3333333*OURSTHEIRS_33.3333333*THEIRS))|0.222352253*(33.3333333*BASE_33.3333333*NON_33.3333333*THEIRS))|0.210649503*(33.3333333*BASE_33.3333333*NON_33.3333333*OURS))|0.157987127*(33.3333333*BASE_33.3333333*OURS_33.3333333*THEIRS))|0.0936220012*(33.3333333*BASE_33.3333333*OURS_33.3333333*OURSTHEIRS))|0.081919251*(33.3333333*NON_33.3333333*OURS_33.3333333*OURSBASE))|0.076067876*(33.3333333*BASETHEIRS_33.3333333*NON_33.3333333*THEIRS))|0.0643651258*(33.3333333*BASETHEIRS_33.3333333*OURS_33.3333333*THEIRS))|0.0585137507*(33.3333333*EMPTY_33.3333333*NON_33.3333333*OURS))|0.0526623757*(33.3333333*BASE_33.3333333*NON_33.3333333*OURSTHEIRS))|0.0409596255*(33.3333333*BASE_33.3333333*OURSTHEIRS_33.3333333*THEIRS))|0.0351082504*(33.3333333*BASETHEIRS_33.3333333*NON_33.3333333*OURS))|0.0351082504*(33.3333333*NON_33.3333333*OURSBASE_33.3333333*OURSTHEIRS))|0.0234055003*(33.3333333*BASETHEIRS_33.3333333*OURSTHEIRS_33.3333333*THEIRS))|0.0234055003*(33.3333333*EMPTY_33.3333333*NON_33.3333333*THEIRS))|0.0234055003*(33.3333333*NON_33.3333333*OURSBASE_33.3333333*THEIRS))|0.0234055003*(33.3333333*OURS_33.3333333*OURSBASE_33.3333333*THEIRS))|0.0175541252*(33.3333333*OURSBASE_33.3333333*OURSTHEIRS_33.3333333*THEIRS))|0.0117027501*(33.3333333*BASETHEIRS_33.3333333*NON_33.3333333*OURSTHEIRS))|0.0117027501*(33.3333333*BASE_33.3333333*OURS_33.3333333*OURSBASE))|0.0117027501*(33.3333333*EMPTY_33.3333333*OURS_33.3333333*OURSBASE))|0.0117027501*(33.3333333*OURS_33.3333333*OURSBASE_33.3333333*OURSTHEIRS))|0.00585137507*(33.3333333*BASETHEIRS_33.3333333*EMPTY_33.3333333*OURS))|0.00585137507*(33.3333333*BASETHEIRS_33.3333333*EMPTY_33.3333333*THEIRS))|0.00585137507*(33.3333333*BASETHEIRS_33.3333333*NON_33.3333333*OURSBASE))|0.00585137507*(33.3333333*BASETHEIRS_33.3333333*OURS_33.3333333*OURSTHEIRS))|0.00585137507*(33.3333333*BASE_33.3333333*BASETHEIRS_33.3333333*OURS))|0.00585137507*(33.3333333*BASE_33.3333333*EMPTY_33.3333333*NON))|0.00585137507*(33.3333333*BASE_33.3333333*EMPTY_33.3333333*OURS))|0.00585137507*(33.3333333*BASE_33.3333333*NON_33.3333333*OURSBASE))|0.00585137507*(33.3333333*EMPTY_33.3333333*NON_33.3333333*OURSTHEIRS))|0.00585137507*(33.3333333*EMPTY_33.3333333*OURS_33.3333333*THEIRS))|0.00585137507*(33.3333333*NON_33.3333333*OURSBASETHEIRS_33.3333333*OURSTHEIRS))|0.00585137507*(33.3333333*NON_33.3333333*OURSBASETHEIRS_33.3333333*THEIRS))|0.00585137507*(33.3333333*OURS_33.3333333*OURSBASETHEIRS_33.3333333*THEIRS))
4-7,17.9094897*(100*OURS))|6.82571948*(100*THEIRS))|13.4160693*(43.7311081*NON_56.2688919*OURS))|4.03337969*(100*NON))|8.8263614*(48.5356421*NON_51.4643579*THEIRS))|8.04536215*(53.2966059*OURS_46.7033941*THEIRS))|12.3034129*(34.1561077*NON_34.4832298*OURS_31.3606625*THEIRS))|3.7124211*(37.2149033*NON_35.1187045*OURS_27.6663922*OURSTHEIRS))|2.76024393*(25.8241048*NON_26.9758213*OURS_23.3268734*OURSTHEIRS_23.8732004*THEIRS))|1.08056061*(100*OURSTHEIRS))|2.17181984*(54.9120338*NON_45.0879662*OURSTHEIRS))|2.83513427*(36.1967655*NON_29.720575*OURSTHEIRS_34.0826595*THEIRS))|1.51920402*(60.0905433*OURS_39.9094567*OURSTHEIRS))|1.23034129*(40.7080745*OURSTHEIRS_59.2919255*THEIRS))|0.941478549*(23.2359307*BASE_34.2532467*NON_42.5108225*OURS))|1.73317642*(36.691652*OURS_29.1607878*OURSTHEIRS_34.1475603*THEIRS))|0.770300631*(32.6289682*BASE_67.3710318*THEIRS))|0.631218573*(76.1945117*OURS_23.8054883*OURSBASE))|0.952177169*(23.788122*BASE_36.6051364*NON_39.6067416*THEIRS))|0.406547555*(28.0701755*BASE_71.9298245*OURS))|0.716807532*(22.9495381*BASE_40.1243781*OURS_36.9260839*THEIRS))|0.320958596*(35.6031746*BASE_64.3968254*NON))|0.246068257*(24.2546584*BASETHEIRS_75.7453416*THEIRS))|0.331657216*(23.8479263*BASETHEIRS_31.2288787*NON_44.9231951*THEIRS))|0.88798545*(20.0172117*BASE_26.7986231*NON_26.5978199*OURS_26.5863454*THEIRS))|0.160479298*(23.3492064*BASE_24.0793651*OURS_25.4126984*OURSTHEIRS_27.1587302*THEIRS))|0.353054456*(20.3391054*BASE_30.3823954*NON_23.1529582*OURS_26.1255411*OURSTHEIRS))|0.246068257*(21.2111801*BASETHEIRS_39.6687371*OURS_39.1200828*THEIRS))|0.353054456*(22.2727273*BASE_28.6940837*NON_22.936508*OURSTHEIRS_26.0966811*THEIRS))|0.171177918*(20.3869048*BASETHEIRS_26.6964286*NON_29.4940476*OURS_23.4226191*THEIRS))|0.0962875789*(43.7566138*EMPTY_56.2433862*OURS))|0.0962875789*(39.1798942*NON_21.7724868*OURSBASE_39.047619*THEIRS))|0.0641917193*(21.9444444*BASE_21.9444444*BASETHEIRS_28.0555556*NON_28.0555556*OURS))|0.0427944795*(100*BASE))|0.0320958596*(50*NON_25*BASE_25*OURSBASE))|0.160479298*(23.3968254*BASE_27.1269841*NON_49.4761905*OURSTHEIRS))|0.0748903391*(32.1428571*BASE_67.8571429*OURSTHEIRS))|0.171177918*(29.8065476*BASE_35.9375*OURS_34.2559524*OURSTHEIRS))|0.0534930994*(100*EMPTY))|0.0962875789*(21.9312169*EMPTY_27.5925926*NON_25.3703704*OURS_25.1058201*THEIRS))|0.0748903391*(58.3333334*NON_41.6666666*OURSBASE))|0.363753076*(29.2366947*NON_50.0980392*OURS_20.6652661*OURSBASE))|0.0748903391*(28.2653061*OURS_21.3265306*OURSBASE_26.2244898*OURSTHEIRS_24.1836735*THEIRS))|0.0213972398*(75*NON_25*BASETHEIRS))|0.0534930994*(22*BASETHEIRS_38*NON_40*OURSTHEIRS))|0.0641917193*(19.6428572*BASETHEIRS_33.3333333*NON_47.0238096*OURS))|0.0748903391*(26.4285714*BASETHEIRS_32.1428571*OURSTHEIRS_41.4285714*THEIRS))|0.0427944795*(32.1428571*BASETHEIRS_67.8571429*OURS))|0.128383439*(24.0476191*EMPTY_48.2936508*NON_27.6587302*OURS))|0.0320958596*(22.2222222*EMPTY_33.3333333*OURS_22.2222222*OURSTHEIRS_22.2222222*THEIRS))|0.085588959*(24.4047619*EMPTY_53.6904762*OURS_21.9047619*THEIRS))|0.0320958596*(33.3333333*EMPTY_66.6666667*THEIRS))|0.0641917193*(33.3333333*NON_21.1111111*OURS_21.1111111*OURSBASE_24.4444445*OURSTHEIRS))|0.181876538*(26.8627451*NON_29.9439776*OURS_19.3557423*OURSBASE_23.837535*THEIRS))|0.0320958596*(100*OURSBASE))|0.0427944795*(32.5*OURSBASE_67.5*OURSTHEIRS))|0.160479298*(44.6825397*OURS_24.2539683*OURSBASE_31.0634921*THEIRS))|0.0320958596*(17.8571429*BASETHEIRS_36.9047619*NON_17.8571429*OURS_27.3809524*OURSTHEIRS))|0.0320958596*(27.2222222*BASETHEIRS_72.7777778*OURSTHEIRS))|0.085588959*(16.6369048*BASETHEIRS_30.4464286*OURS_21.9940477*OURSTHEIRS_30.9226191*THEIRS))|0.0106986199*(50*NON_25*BASE_25*EMPTY))|0.0106986199*(25*BASE_25*NON_25*OURS_25*OURSBASE))|0.0213972398*(22.5*BASE_32.5*OURSBASE_45*THEIRS))|0.085588959*(20.4464286*BASE_26.9940476*OURSTHEIRS_52.5595238*THEIRS))|0.0320958596*(28.3333333*BASE_50*OURS_21.6666667*OURSBASE))|0.0748903391*(41.9727891*EMPTY_58.0272109*NON))|0.0106986199*(50*OURSTHEIRS_25*EMPTY_25*NON))|0.0213972398*(19.6428571*EMPTY_26.7857143*NON_19.6428571*OURSTHEIRS_33.9285714*THEIRS))|0.149780678*(23.9285714*EMPTY_42.9761905*NON_33.0952381*THEIRS))|0.0213972398*(41.0714286*EMPTY_32.1428571*OURSTHEIRS_26.7857143*THEIRS))|0.0106986199*(75*NON_25*OURSBASETHEIRS))|0.0213972398*(35*NON_22.5*OURSBASETHEIRS_42.5*OURSTHEIRS))|0.0106986199*(50*NON_25*OURSBASETHEIRS_25*THEIRS))|0.0427944795*(31.25*NON_26.25*OURSBASE_42.5*OURSTHEIRS))|0.0320958596*(25*NON_25*OURS_19.4444445*OURSBASETHEIRS_30.5555555*THEIRS))|0.0213972398*(20.8333334*NON_58.3333333*OURS_20.8333334*OURSBASETHEIRS))|0.0641917193*(20.2777778*OURSBASE_26.3888889*OURSTHEIRS_53.3333333*THEIRS))|0.0106986199*(75*THEIRS_25*OURSBASE))|0.0213972398*(45*OURS_22.5*OURSBASE_32.5*OURSTHEIRS))|0.267465497*(17.3714286*BASE_21.9428572*NON_19.2761905*OURS_20.8*OURSTHEIRS_20.6095238*THEIRS))|0.0534930994*(17.5238095*BASETHEIRS_20.8571429*NON_23.7142857*OURS_17.5238095*OURSTHEIRS_20.3809524*THEIRS))|0.0106986199*(40*NON_20*BASETHEIRS_20*OURS_20*OURSBASE))|0.0106986199*(40*THEIRS_20*BASETHEIRS_20*OURS_20*OURSBASE))|0.0106986199*(60*OURSTHEIRS_20*BASETHEIRS_20*OURS))|0.0213972398*(17.1428572*BASE_17.1428572*BASETHEIRS_17.1428572*NON_48.5714286*THEIRS))|0.0106986199*(60*OURS_20*BASE_20*BASETHEIRS))|0.0106986199*(40*BASE_20*NON_20*OURSBASE_20*THEIRS))|0.0106986199*(40*OURS_20*BASE_20*OURSBASE_20*OURSTHEIRS))|0.0427944795*(16.3095238*EMPTY_34.1666667*NON_24.8809524*OURS_24.6428571*OURSTHEIRS))|0.0106986199*(40*OURSTHEIRS_20*NON_20*OURSBASE_20*THEIRS))|0.0320958596*(17.7777778*NON_28.8888889*OURS_17.7777778*OURSBASE_17.7777778*OURSTHEIRS_17.7777778*THEIRS))|0.0106986199*(60*THEIRS_20*OURSBASETHEIRS_20*OURSTHEIRS))|0.0106986199*(40*OURS_40*OURSTHEIRS_20*OURSBASETHEIRS))|0.0320958596*(32.3809524*OURS_16.1904762*OURSBASETHEIRS_51.4285715*THEIRS))|0.0106986199*(80*OURS_20*OURSBASETHEIRS))|0.0213972398*(33.3333333*BASETHEIRS_33.3333333*THEIRS_16.6666667*BASE_16.6666667*OURS))|0.0213972398*(66.6666667*THEIRS_16.6666667*BASE_16.6666667*BASETHEIRS))|0.0641917193*(15.0793651*BASETHEIRS_34.5238095*NON_27.7777778*OURSTHEIRS_22.6190476*THEIRS))|0.0106986199*(66.6666667*THEIRS_16.6666667*BASETHEIRS_16.6666667*OURSBASE))|0.0106986199*(33.3333333*OURS_33.3333333*OURSTHEIRS_16.6666667*BASE_16.6666667*BASETHEIRS))|0.0106986199*(50*BASE_33.3333333*BASETHEIRS_16.6666667*NON))|0.0106986199*(33.3333333*OURS_16.6666667*BASE_16.6666667*EMPTY_16.6666667*NON_16.6666667*THEIRS))|0.0106986199*(33.3333333*NON_16.6666667*BASE_16.6666667*OURS_16.6666667*OURSBASE_16.6666667*THEIRS))|0.0106986199*(33.3333333*THEIRS_16.6666667*EMPTY_16.6666667*NON_16.6666667*OURS_16.6666667*OURSBASE))|0.0106986199*(33.3333333*THEIRS_16.6666667*EMPTY_16.6666667*NON_16.6666667*OURS_16.6666667*OURSTHEIRS))|0.0213972398*(38.0952381*NON_30.952381*OURS_15.4761905*OURSBASETHEIRS_15.4761905*OURSTHEIRS))|0.0106986199*(100*BASETHEIRS))|0.0106986199*(42.8571429*THEIRS_14.2857143*BASETHEIRS_14.2857143*NON_14.2857143*OURS_14.2857143*OURSBASE))|0.0213972398*(14.2857143*BASE_14.2857143*BASETHEIRS_35.7142857*NON_14.2857143*OURS_21.4285714*THEIRS))|0.0213972398*(21.4285714*BASE_21.4285714*EMPTY_35.7142857*OURS_21.4285714*THEIRS))|0.0106986199*(42.8571429*EMPTY_28.5714286*OURS_14.2857143*BASE_14.2857143*NON))|0.0106986199*(42.8571429*OURSTHEIRS_28.5714286*THEIRS_14.2857143*BASE_14.2857143*OURSBASE))|0.0106986199*(42.8571429*OURS_28.5714286*THEIRS_14.2857143*BASE_14.2857143*OURSBASE))|0.0106986199*(85.7142857*OURSTHEIRS_14.2857143*OURSBASETHEIRS))
8-15,17.8211841*(100*OURS))|5.03423278*(100*THEIRS))|10.0080548*(35.8208229*NON_64.1791771*OURS))|1.8123238*(100*NON))|18.6065244*(33.1644005*NON_36.0069428*OURS_30.8286567*THEIRS))|5.8195731*(56.1960473*OURS_43.8039527*THEIRS))|5.8195731*(43.5244072*NON_56.4755928*THEIRS))|0.644381796*(77.9109172*OURS_22.0890828*OURSTHEIRS))|3.26218284*(35.5279614*NON_44.7805213*OURS_19.6915173*OURSTHEIRS))|0.382601692*(100*OURSTHEIRS))|0.422875554*(19.6071785*BASE_80.3928215*OURS))|0.563834072*(25.2352608*BASE_74.7647392*THEIRS))|8.59846959*(30.7821264*NON_27.0471722*OURS_16.4801689*OURSTHEIRS_25.6905325*THEIRS))|0.805477245*(16.3522103*BASE_30.4861666*NON_53.1616231*THEIRS))|1.8727346*(38.3713688*NON_22.6906158*OURSTHEIRS_38.9380154*THEIRS))|0.684655658*(25.7348616*NON_61.5512755*OURS_12.7138629*OURSBASE))|0.18123238*(13.6952862*BASETHEIRS_39.4668911*NON_46.8378227*THEIRS))|0.805477245*(11.0620699*BASETHEIRS_20.3645729*NON_35.5352425*OURS_33.0381147*THEIRS))|0.201369311*(11.3843101*BASETHEIRS_88.6156899*THEIRS))|0.88602497*(12.4647827*BASE_35.0919219*NON_52.4432953*OURS))|1.8123238*(10.653026*BASE_26.5033701*NON_24.2218861*OURS_16.0998076*OURSTHEIRS_22.5219102*THEIRS))|0.563834072*(68.4654829*NON_31.5345171*OURSTHEIRS))|0.805477245*(24.0805861*NON_38.2511794*OURS_10.6138375*OURSBASE_27.054397*THEIRS))|0.765203383*(85.1437744*OURS_14.8562256*OURSBASE))|0.0805477245*(11.1607143*BASETHEIRS_24.1071428*NON_50*OURS_14.7321428*OURSTHEIRS))|0.624244865*(12.7947232*BASE_33.1600389*NON_35.4213439*OURS_18.623894*OURSTHEIRS))|2.43656867*(13.1142663*BASE_30.1535196*NON_30.5930341*OURS_26.1391799*THEIRS))|0.463149416*(14.4438532*BASE_34.1736645*OURS_16.2617817*OURSTHEIRS_35.1207006*THEIRS))|0.543697141*(11.8232899*BASE_38.1283634*OURS_50.0483467*THEIRS))|0.120821587*(37.4084249*EMPTY_62.5915751*NON))|0.523560209*(12.4291307*EMPTY_29.7612751*NON_36.3539559*OURS_21.4556384*THEIRS))|0.0604107934*(12.037037*OURSBASE_87.962963*THEIRS))|1.24848973*(47.8993005*OURS_15.7928228*OURSTHEIRS_36.3078767*THEIRS))|0.0201369311*(100*BASETHEIRS))|0.342327829*(12.3413351*BASETHEIRS_35.0047665*OURS_52.6538984*THEIRS))|0.36246476*(10.3284062*BASETHEIRS_30.1723277*NON_23.6525666*OURS_17.9535125*OURSTHEIRS_17.8931871*THEIRS))|0.161095449*(11.1169733*BASETHEIRS_26.6202201*NON_14.7880591*OURSTHEIRS_47.4747475*THEIRS))|0.120821587*(10.1725589*BASETHEIRS_26.8223906*NON_63.0050505*OURS))|0.0201369311*(87.5*OURS_12.5*BASETHEIRS))|0.0201369311*(62.5*THEIRS_12.5*BASE_12.5*BASETHEIRS_12.5*NON))|0.0805477245*(9.49404762*BASE_11.9940476*BASETHEIRS_23.7797619*OURS_54.7321428*THEIRS))|0.0201369311*(25*BASE_25*NON_25*THEIRS_12.5*BASETHEIRS_12.5*OURSBASETHEIRS))|0.0201369311*(37.5*BASE_37.5*NON_12.5*EMPTY_12.5*THEIRS))|0.0201369311*(50*EMPTY_25*BASE_25*NON))|0.0805477245*(13.090035*BASE_12.3688811*EMPTY_25.8304196*NON_24.104021*OURS_24.6066434*THEIRS))|0.0604107934*(10.9006734*BASE_10.9006734*EMPTY_24.8316498*NON_13.9309764*OURS_18.0976431*OURSTHEIRS_21.3383838*THEIRS))|0.0805477245*(42.4702381*BASE_57.5297619*NON))|0.0201369311*(62.5*NON_25*OURSTHEIRS_12.5*BASE))|0.523560209*(13.1862475*BASE_30.5129806*NON_19.843287*OURSTHEIRS_36.4574848*THEIRS))|0.0805477245*(10.9821429*BASE_17.6785714*NON_25.2678572*OURS_9.19642857*OURSBASE_16.6071429*OURSTHEIRS_20.2678572*THEIRS))|0.0604107934*(13.4259259*BASE_40.7407408*OURS_10.6481481*OURSBASE_35.1851852*THEIRS))|0.342327829*(13.6650767*EMPTY_48.3563822*NON_37.9785411*OURS))|0.18123238*(24.4276094*EMPTY_39.8625141*NON_35.7098766*THEIRS))|0.241643174*(12.0927452*EMPTY_30.5713268*NON_22.8467135*OURS_14.3844119*OURSTHEIRS_20.1048026*THEIRS))|0.0402738623*(16.25*EMPTY_83.75*OURS))|0.402738623*(25.0277778*NON_31.1962482*OURS_9.29220779*OURSBASE_15.4967532*OURSTHEIRS_18.987013*THEIRS))|0.0402738623*(37.5*NON_11.25*OURSBASE_51.25*THEIRS))|0.0402738623*(25.4807693*NON_50.4807693*OURS_10.0961538*OURSBASE_13.9423077*OURSTHEIRS))|0.0201369311*(75*OURSTHEIRS_12.5*OURSBASE_12.5*THEIRS))|0.402738623*(31.6779609*OURSTHEIRS_68.3220391*THEIRS))|0.201369311*(42.9085081*OURS_11.9409479*OURSBASE_45.1505439*THEIRS))|0.0402738623*(44.4444444*NON_22.2222222*OURS_11.1111111*BASETHEIRS_11.1111111*OURSBASE_11.1111111*THEIRS))|0.161095449*(12.4514374*BASE_8.88451826*BASETHEIRS_17.5607032*NON_19.4167638*OURS_41.6865773*THEIRS))|0.0201369311*(66.6666667*EMPTY_22.2222222*OURS_11.1111111*OURSTHEIRS))|0.0604107934*(21.8518518*EMPTY_32.2222222*NON_20.5555555*OURSTHEIRS_25.3703704*THEIRS))|0.0201369311*(44.4444444*NON_22.2222222*OURSTHEIRS_22.2222222*THEIRS_11.1111111*OURSBASE))|0.0805477245*(23.6858974*NON_21.784188*OURS_9.28418803*OURSBASETHEIRS_16.7628205*OURSTHEIRS_28.482906*THEIRS))|0.0201369311*(66.6666667*OURSTHEIRS_33.3333333*OURSBASETHEIRS))|0.100684656*(44.4553224*OURS_11.3970474*OURSBASE_20.3061383*OURSTHEIRS_23.8414918*THEIRS))|0.0805477245*(63.968254*OURS_11.8849206*OURSBASE_24.1468254*OURSTHEIRS))|0.0201369311*(88.8888889*OURS_11.1111111*OURSBASETHEIRS))|0.0201369311*(70*THEIRS_20*BASETHEIRS_10*OURSTHEIRS))|0.0201369311*(80*OURS_10*BASETHEIRS_10*OURSBASE))|0.0201369311*(30*NON_20*BASE_20*OURSTHEIRS_20*THEIRS_10*OURSBASE))|0.0402738623*(25.8333333*BASE_9.16666667*EMPTY_39.1666667*NON_25.8333333*OURS))|0.0402738623*(12.1428571*BASE_22.8571429*EMPTY_20.7142857*NON_23.5714286*OURS_8.57142857*OURSBASE_12.1428571*THEIRS))|0.0402738623*(9.16666667*BASE_18.3333334*NON_30.8333334*OURS_22.5*OURSBASE_19.1666667*OURSTHEIRS))|0.0402738623*(11.6666666*BASE_15*NON_56.6666666*OURS_8.33333334*OURSBASE_8.33333334*THEIRS))|0.0201369311*(80*THEIRS_10*BASE_10*OURSBASE))|0.0201369311*(70*OURS_20*OURSBASE_10*BASE))|0.0604107934*(8.92773893*EMPTY_52.7738928*OURS_38.2983683*THEIRS))|0.0201369311*(36.3636364*NON_36.3636364*OURS_9.09090909*BASETHEIRS_9.09090909*EMPTY_9.09090909*THEIRS))|0.0604107934*(8.37218337*BASETHEIRS_47.4553225*OURS_13.9277389*OURSTHEIRS_30.2447553*THEIRS))|0.0201369311*(54.5454545*THEIRS_18.1818182*NON_9.09090909*BASE_9.09090909*BASETHEIRS_9.09090909*OURSTHEIRS))|0.0402738623*(13.2575758*BASE_25.3787879*OURS_8.71212121*OURSBASE_8.71212121*OURSTHEIRS_43.9393939*THEIRS))|0.0402738623*(8.39160839*BASE_25.1748252*OURSTHEIRS_66.4335664*THEIRS))|0.0201369311*(81.8181818*OURS_9.09090909*BASE_9.09090909*OURSTHEIRS))|0.0201369311*(54.5454545*NON_27.2727273*OURS_9.09090909*EMPTY_9.09090909*OURSBASE))|0.0604107934*(7.63347763*EMPTY_23.6652237*NON_39.7835498*OURS_7.63347763*OURSBASE_21.2842713*THEIRS))|0.0604107934*(33.030303*EMPTY_66.969697*THEIRS))|0.0201369311*(41.6666667*OURSTHEIRS_33.3333333*OURS_8.33333333*BASE_8.33333333*BASETHEIRS_8.33333333*THEIRS))|0.0201369311*(66.6666667*BASE_8.33333333*BASETHEIRS_8.33333333*NON_8.33333333*OURS_8.33333333*OURSBASE))|0.0201369311*(50*NON_25*OURS_8.33333333*BASE_8.33333333*EMPTY_8.33333333*OURSTHEIRS))|0.0201369311*(41.6666667*OURSTHEIRS_25*NON_16.6666667*THEIRS_8.33333333*BASE_8.33333333*EMPTY))|0.0201369311*(75*THEIRS_8.33333333*BASE_8.33333333*OURSBASE_8.33333333*OURSTHEIRS))|0.0201369311*(91.6666667*OURSTHEIRS_8.33333333*BASE))|0.0201369311*(41.6666667*OURSTHEIRS_33.3333333*NON_8.33333333*OURSBASE_8.33333333*OURSBASETHEIRS_8.33333333*THEIRS))|0.0201369311*(83.3333333*OURSBASETHEIRS_8.33333333*NON_8.33333333*THEIRS))|0.0201369311*(75*THEIRS_8.33333333*NON_8.33333333*OURS_8.33333333*OURSBASETHEIRS))|0.0201369311*(38.4615385*THEIRS_23.0769231*OURS_15.3846154*NON_7.69230769*BASE_7.69230769*BASETHEIRS_7.69230769*OURSBASE))|0.0201369311*(69.2307692*THEIRS_15.3846154*BASE_7.69230769*BASETHEIRS_7.69230769*OURSTHEIRS))|0.0201369311*(46.1538462*NON_30.7692308*OURS_7.69230769*BASE_7.69230769*OURSBASETHEIRS_7.69230769*OURSTHEIRS))|0.100684656*(13.3113553*EMPTY_41.1648352*NON_27.8168498*OURS_17.7069597*OURSTHEIRS))|0.0201369311*(84.6153846*OURS_7.69230769*EMPTY_7.69230769*OURSBASE))|0.0201369311*(50*OURSTHEIRS_21.4285714*NON_14.2857143*OURS_7.14285714*BASE_7.14285714*BASETHEIRS))|0.0201369311*(42.8571429*OURS_35.7142857*NON_14.2857143*OURSBASE_7.14285714*BASE))|0.0201369311*(46.6666667*THEIRS_26.6666667*OURSTHEIRS_13.3333333*NON_6.66666667*BASETHEIRS_6.66666667*OURSBASE))|0.0201369311*(26.6666667*NON_26.6666667*OURSTHEIRS_20*THEIRS_13.3333333*OURS_6.66666667*BASE_6.66666667*BASETHEIRS))
